"","V1_1","V2_1","V3_1","V4_1","V5_1","V6_1","V7_1","V8_1","V9_1","V10_1","V1_2","V2_2","V3_2","V4_2","V5_2","V6_2","V7_2","V8_2","V9_2","V10_2","V1_3","V2_3","V3_3","V4_3","V5_3","V6_3","V7_3","V8_3","V9_3","V10_3","V1_4","V2_4","V3_4","V4_4","V5_4","V6_4","V7_4","V8_4","V9_4","V10_4","V1_5","V2_5","V3_5","V4_5","V5_5","V6_5","V7_5","V8_5","V9_5","V10_5","V1_6","V2_6","V3_6","V4_6","V5_6","V6_6","V7_6","V8_6","V9_6","V10_6","V1_7","V2_7","V3_7","V4_7","V5_7","V6_7","V7_7","V8_7","V9_7","V10_7","V1_8","V2_8","V3_8","V4_8","V5_8","V6_8","V7_8","V8_8","V9_8","V10_8","V1_9","V2_9","V3_9","V4_9","V5_9","V6_9","V7_9","V8_9","V9_9","V10_9","V1_10","V2_10","V3_10","V4_10","V5_10","V6_10","V7_10","V8_10","V9_10","V10_10"
"V5_3",0,1.49493766242857e-05,-3.97166879302336e-06,4.01861681062602e-06,0.000132989843896512,1.92021814755543e-05,1.68592856401135e-05,3.23171660119644e-05,2.50536708988681e-05,4.82609649889796e-05,-2.71361133834825e-05,0,-3.51417805555302e-05,-1.6664668888178e-05,-0.000445343681889438,-5.5227320675459e-05,-5.51026965628294e-05,-5.24539318988876e-05,-5.81905903092943e-05,-5.8882749409169e-05,0.000164924728877455,0.000122910394888236,0,0.000139734544161048,0.00153505435540454,0.000149849669989625,0.000127852399436562,0.00014351254903806,0.000158738528271211,0.000138645121078334,-7.57283158542536e-06,-7.23044827939762e-06,-3.20592834574604e-06,0,7.30949914378124e-05,1.56806484524458e-05,-7.9879255697943e-06,3.25368246587211e-05,2.462226903202e-05,2.36527252758786e-05,2.21388728472091e-06,1.5546892259153e-05,1.4543939558484e-06,1.94373291937889e-05,0,2.68692666761884e-05,1.11759068372222e-05,3.83311204019821e-07,-1.10627796634486e-05,-2.63532777270504e-05,9.90970171258288e-06,7.0734633371404e-06,6.32021760091896e-06,2.68518224602875e-05,7.52547622575673e-06,0,2.1284011852555e-05,1.35686269103001e-05,9.24141773319357e-06,-1.45636896572811e-06,-1.81203794395262e-06,-4.51319721362909e-06,-1.41498594889351e-05,8.35832664769134e-06,-2.12192594836311e-05,-4.1225276577955e-06,0,-3.52847490591355e-06,-5.13839283310138e-06,-1.41907600477739e-05,-5.27566012652079e-06,-2.28440929724001e-05,-3.32733906031596e-07,-4.92596299024597e-07,-0.000123148169209815,-1.21260346525153e-05,-7.61146613686576e-06,0,-9.68769462263695e-06,-7.29378746869566e-07,2.23326091821505e-05,2.12450205411497e-05,7.48772406081995e-06,2.80953562603511e-05,1.06212942211441e-05,1.48379552892286e-05,8.70592594508525e-06,-7.15948121549239e-06,0,-2.61618047423254e-05,2.63096398157942e-06,-7.78461807512866e-06,-4.0895785156118e-06,1.95089228018828e-05,-1.50203121788343e-05,7.83878559310267e-07,-1.08665359697614e-05,-5.45491669456363e-06,6.97466126188314e-06,0
"V6_3",0,-1.03867982977487e-05,2.37635255013016e-05,2.94169264848253e-05,-1.97384505422733e-06,0.000145600188919916,2.7759738109089e-05,1.4119448551964e-05,-7.33030167558242e-07,3.06679181605195e-05,-5.55225936182959e-05,0,-3.36292419102613e-05,-6.67933219234289e-05,-3.18844253731363e-05,-0.00042211186331316,-5.07192339010737e-05,-2.45166718346214e-05,-2.0409910568737e-05,-4.26942189507618e-05,0.000131537032640092,0.000114903394385383,0,0.000116148652493621,0.000149849669989625,0.00149421401636439,0.000115811811478573,0.000144280060563073,0.00013340144596688,0.000131403069576355,6.7584934265577e-06,-2.74401353741013e-05,2.07977345256233e-05,0,4.03034499120962e-06,7.83688315610313e-05,8.74745396700385e-06,3.38912114309944e-06,1.12203732898297e-05,1.77864571302139e-05,1.86517639663612e-05,1.79611002734192e-05,-7.15164695885004e-06,1.09065959070009e-05,0,2.5245574665815e-05,-8.22634217186985e-06,-1.20308658541342e-05,1.34288272445643e-05,-3.95434991286234e-05,-1.37289327261701e-06,1.09402549442575e-05,-1.48163454071341e-05,1.69534273070928e-05,-1.49046896579189e-05,0,8.40178787037549e-06,-2.18280581940619e-05,-4.5808378812661e-06,1.80018658012602e-05,8.45641449242486e-06,2.18515365524929e-05,-4.05639566405174e-06,1.68573017788481e-05,3.89297664736383e-06,2.23608653195965e-05,0,-3.55097600984089e-06,1.64898032305409e-06,-2.77541216059744e-05,-1.1323176150099e-05,-9.759448050193e-06,5.40287279642019e-06,8.83907089836797e-07,4.51947617265314e-06,-0.000125707404911433,-3.14378948278611e-05,0,-1.82398247955926e-06,-2.68653815375553e-05,1.55568035419462e-05,1.87168734366095e-05,2.15294548530461e-05,-1.56319714918848e-05,-6.60092541286559e-06,-5.59683419889917e-07,-6.29503976248103e-06,1.36747056189354e-05,0,-7.1358556234639e-06,-1.89544927108511e-05,-3.28903638372958e-05,1.43145058269378e-05,6.90374553637897e-06,8.37872450312077e-06,-7.42502991556748e-05,-3.45636137172699e-05,3.28452277643883e-07,1.34981098385515e-05,0
"V7_3",0,1.55318844070689e-05,1.94454606144306e-05,1.69447269523824e-05,1.54403388595347e-05,1.10834301688978e-05,0.000135169351350016,1.03157139763804e-05,1.68764473457993e-05,2.46326251172467e-05,-3.68406026870833e-05,0,-4.10629030762904e-06,-2.5658769118893e-05,-3.59640693279297e-05,-3.54648275814752e-05,-0.000440893471908163,-3.83144474001377e-05,-3.03543066761721e-05,-5.08542521269635e-05,0.00013181893179835,0.000134364761971409,0,0.000155879809919481,0.000127852399436562,0.000115811811478573,0.00151836978471297,0.000126320176880143,0.000152831688613609,0.000152229178877579,-1.08175607039781e-05,8.16953192945825e-06,-5.49225353994043e-06,0,1.31185159996252e-05,-1.29134902296136e-05,6.63399285841187e-05,1.28195461447175e-05,6.65382352785352e-06,5.61132940601015e-06,-2.03627404591483e-05,-8.6243021585184e-06,1.34346599740914e-05,6.85736357585172e-06,0,1.26047951815415e-05,7.00194091610649e-06,-5.67385438083078e-06,8.20136714964453e-06,1.83307280856007e-05,8.8472785217802e-06,2.46358025857042e-05,9.35492226819185e-06,8.91957089714024e-07,2.5785843680968e-05,0,1.51835000356885e-05,1.54313444226942e-05,1.57959747777762e-05,2.8066476011588e-05,-1.15369732413803e-05,2.89797886592436e-05,-1.85303870913155e-05,-1.61998059917915e-06,-2.66198628965156e-05,-1.30776744702763e-05,0,1.39670220829065e-05,9.71140293505646e-07,1.23072728081493e-05,3.59593117880288e-06,2.71848242685044e-06,-1.34625956196431e-05,-5.40234621368442e-06,-2.00532952285323e-05,1.993557524723e-05,-0.000141046955582105,0,1.38373996183254e-06,-3.09968386517153e-05,1.178402218627e-05,1.03488339593303e-05,-1.35224209260138e-05,-9.87009341547617e-06,-9.64252890731188e-06,-3.39455859826852e-05,-1.5312589916959e-06,-3.93178252402505e-05,0,1.40377149282937e-05,1.84140682479891e-06,2.5574372587284e-06,-7.51735220100219e-06,-7.9207513857922e-06,-4.54012578723094e-06,1.03891013541682e-05,-4.81462308051514e-05,5.45508122491189e-06,-3.24434042154043e-06,0
"V8_3",0,4.35014009579063e-05,2.55594519192221e-05,1.85072858538936e-05,-2.57163245946019e-05,1.9787405632586e-05,2.34124430882597e-05,0.000161526183875166,-3.97450804446891e-06,-2.58867605079531e-06,-5.27752027727178e-05,0,-4.4995749305183e-05,-1.83663069009404e-05,-2.51888186645914e-05,-4.08489577655305e-05,-4.02628507751779e-05,-0.000465888059642053,-2.62638066793313e-05,-2.3487182087544e-05,0.000147773493829,0.00014078278907263,0,0.000116077185813243,0.00014351254903806,0.000144280060563073,0.000126320176880143,0.00157349163133277,0.000157745907203178,0.000150878361854609,9.87490908947215e-07,1.53633518756057e-05,-1.6446685837579e-05,0,-3.3188135199743e-05,-6.46840189200528e-06,-1.60016423448921e-05,7.09997388398992e-05,-4.03895667484732e-06,-2.43001031676354e-05,6.15417627996906e-06,8.68699440177068e-06,-7.72824990844887e-06,-1.29733702255617e-05,0,-1.63335707177225e-05,-1.56886101860013e-05,3.64002616435829e-07,1.59845423848708e-05,-2.69334175939005e-05,5.71502272233965e-06,-1.68293948563066e-05,-3.98108953397106e-06,1.6792284907558e-05,-1.02710296295331e-05,0,-3.11113601881762e-05,-1.73703154242814e-05,1.39090720868016e-05,-3.24071276693234e-06,2.53868580424915e-06,5.40431262723703e-06,-1.4115608931336e-05,1.22679727475146e-05,3.17001193055605e-05,2.32967081699874e-05,0,2.78513662176579e-06,2.2081553390976e-05,-1.67956992589944e-05,-3.72091978585363e-05,-1.56361181368041e-05,-3.4729162131986e-05,-1.30113024937136e-05,-2.25345670619921e-05,7.09949457820945e-07,-3.19758602007894e-05,0,7.3676033963179e-06,-1.6925695467861e-05,9.35000287585447e-07,2.35949818819676e-05,-7.98508011883084e-06,-1.53214431637133e-05,-9.51180905860104e-06,-3.35108230851224e-06,-1.64472874026518e-05,-3.9407724010121e-05,0,-7.77335372686424e-06,-1.53310794536759e-06,-8.11856993005269e-06,-2.61953463665026e-06,-1.55449511447391e-05,1.79105592564813e-05,-6.253864241024e-06,-3.34879890524019e-05,-4.46263482050131e-05,-1.05750551955736e-05,0
"V9_3",0,7.38823835604091e-06,1.25272659410985e-05,2.44818602197204e-05,2.75261685244194e-05,2.3908267125828e-05,3.27962668512144e-05,2.97315142166857e-05,0.000152503817438701,1.9039591315137e-05,-4.05632876748802e-05,0,-4.75847467982251e-05,-2.99117338722535e-05,-3.26457928334688e-05,-5.9710406208275e-05,-6.36105996767313e-05,-6.27415229838601e-05,-0.000426129826944412,-4.17970113475614e-05,0.000140879060690508,0.00011956973965641,0,0.000137730650381416,0.000158738528271211,0.00013340144596688,0.000152831688613609,0.000157745907203178,0.00152419436979529,0.000157187066292648,-2.14258922761875e-06,7.26710011832646e-06,-1.12196649731112e-05,0,2.3676981617972e-05,6.54864344361034e-06,2.18738444508793e-05,1.57503802322663e-05,8.51108836660603e-05,-4.07330463174383e-06,5.46153674753113e-06,9.10389711577266e-06,9.8138160483257e-06,-2.31925285341982e-05,0,3.16603451194511e-05,1.47313821536258e-05,-4.24864920158995e-08,2.00474257500829e-05,-2.04736965065701e-06,-6.27598764581834e-06,-3.13970390697305e-07,-4.66238027493583e-06,-3.03229836682282e-05,-7.00680772500099e-06,0,3.16747769078848e-05,5.05512377838075e-06,-1.68768703752643e-06,8.44753631332881e-06,-1.46018137605135e-05,3.66679059516632e-05,1.29350341601194e-05,2.07713274431073e-05,1.16530132253964e-05,2.09769520889258e-05,0,-1.82570711840105e-05,2.75024804810172e-05,-8.14802796776813e-06,-1.34907207410309e-05,-1.39392808439081e-05,-3.3060546069171e-06,-2.22767355939201e-05,4.99686700522354e-06,-9.28318660164794e-06,-3.83530895287353e-05,0,-0.00012332955729307,-1.73560519950921e-05,-3.31088061222927e-06,1.90234610990684e-05,5.77148287426441e-06,-1.42799809703356e-05,-7.72678289865298e-06,-1.23813642579411e-05,-1.73314240812912e-05,2.97636163436117e-05,0,-1.29815589126175e-05,-9.85568933708486e-06,1.49113388702372e-05,-1.87298593836023e-05,-7.05421092859037e-06,-1.91183717365751e-05,-8.85608493634115e-06,-2.3507973695613e-05,-1.59913784012617e-05,-4.60385369831086e-05,0
"V10_3",0,2.37609236654474e-05,1.52202044475171e-05,1.90889968849848e-05,2.13114896511272e-05,1.00614719691629e-05,4.31386715882576e-07,9.60261817462055e-06,2.75220656981961e-06,0.000178591074997875,-1.49411043256042e-05,0,-3.34154442993583e-05,-4.39281145787399e-05,-6.66813435420275e-05,-4.50190547097824e-05,-3.3576081426455e-05,-4.8528293781702e-05,-4.53869202540327e-05,-0.00046370917345297,0.000139874220514868,0.00011764365340846,0,0.000148160258382684,0.000138645121078334,0.000131403069576355,0.000152229178877579,0.000150878361854609,0.000157187066292648,0.00152551985613725,4.07483622655104e-06,9.25160388922417e-06,1.53237418298505e-05,0,3.12998711178652e-05,-1.5328668514128e-05,-2.89890514820181e-05,2.27412436019354e-05,2.22902191118778e-06,8.24744977062699e-05,-9.52937701456364e-07,5.84476987929657e-06,3.14596963553075e-05,2.56203989969248e-06,0,-1.51312650704904e-06,9.27409718895554e-06,-2.94168343935398e-05,-9.47765559552172e-07,-1.10210861100752e-05,5.76595113563633e-06,1.39013240395999e-05,3.25612763021574e-05,2.08074495149888e-05,7.10518934732207e-06,0,2.56598500542067e-06,-3.02837681010443e-05,1.20825456005641e-05,4.46385454923273e-06,-1.47450617823352e-05,1.06607285275891e-05,2.0322481856294e-06,8.57873444049641e-06,1.54197084541519e-05,1.16944489994288e-05,0,-2.31145716985143e-05,1.3091893906848e-05,1.58367497845583e-06,1.94008974328351e-06,-1.649266933878e-05,4.33041792323786e-06,-3.99803020420643e-05,-3.26864117966173e-05,-4.89456580731458e-06,-9.32451714772367e-06,0,-2.89103564269546e-05,-0.000157074111783148,-1.52196498019656e-07,2.47490631528681e-05,8.40946477831482e-06,1.61158692716267e-05,-2.07195889742468e-05,-3.42894803515182e-05,-9.61318840846023e-06,7.82306464367779e-07,0,-1.40476266605233e-05,-1.55190154236244e-05,-1.02398802370808e-05,1.72039596659111e-06,-2.54626732422367e-05,-2.93474065337545e-05,6.02867863967242e-06,-1.41155429468311e-05,-2.59930593203923e-06,-1.10114020063861e-05,0
"V1_4",0,2.82416567902151e-05,2.1906320059866e-05,-5.28157615945921e-07,-1.94295242382839e-06,1.24776936244422e-05,8.39029378716308e-06,1.55026822983299e-05,7.59055137099077e-06,-3.12885302918901e-05,-6.04472591238614e-05,0,-4.47923644438663e-06,2.16935180197702e-05,1.04614649561629e-07,9.61974267522462e-06,9.8999829319823e-06,-1.53057323731211e-05,1.00204014084664e-05,4.42653803280893e-06,2.80926311837039e-07,-1.0498684534894e-05,0,-1.86445245696755e-06,-7.57283158542536e-06,6.7584934265577e-06,-1.08175607039781e-05,9.87490908947215e-07,-2.14258922761875e-06,4.07483622655104e-06,0.00131554611495044,0.000106285372572385,9.66365356805943e-05,0,9.88987308328681e-05,0.000136544047282057,8.42311785589039e-05,8.7894555989625e-05,7.67389771357187e-05,8.19168294540419e-05,-9.7778044822332e-06,-4.01098090889166e-06,-2.06369007916631e-05,-2.86983309174233e-05,0,7.6191637466886e-06,6.6400470074525e-06,-1.71035892147887e-05,-2.01944941086501e-05,2.1035548368504e-05,1.26548410597551e-06,-9.29331052527234e-06,-1.72735789618672e-05,1.8528742016556e-05,-1.24465561020098e-07,0,-1.65376452381703e-05,7.59807071266158e-06,-1.689992603824e-05,-5.49386685300608e-06,-1.16226283570887e-05,-9.43897515160772e-06,-7.90298614143707e-06,-9.37580054576065e-06,-3.79745605040825e-06,1.91200277705243e-06,0,5.58942703931705e-06,-2.87553357401153e-06,-2.06026622693443e-07,-6.08764929329662e-05,3.0331801615963e-06,2.2795707642365e-06,6.62259448752336e-06,-2.95545126195929e-06,4.67095585261403e-06,-2.65401734973328e-05,0,-1.06951854819644e-05,9.06117668088411e-06,1.41390306633473e-05,1.57599050912676e-05,1.00737340245473e-05,6.30917955985725e-06,-1.1978758119317e-05,2.71804394346318e-06,1.5310419509046e-05,2.77167584266522e-05,0,-1.19835922727153e-05,-6.13711548900647e-05,-4.81857523651527e-06,3.03774321225065e-06,-1.19335262595399e-05,2.36104675008955e-06,1.32852827765868e-05,2.16329131583977e-05,-5.16138281493464e-06,-1.92752036045339e-05,0
"V2_4",0,0.0007631710307053,9.14134954582804e-05,6.41051724888885e-05,7.64567544402178e-05,4.56611756968644e-05,6.63688531221571e-05,9.19338192051455e-05,7.36216629983296e-05,5.34994010789595e-05,-1.5131682933025e-05,0,-2.80516758413039e-05,-2.70959433605642e-05,-1.38152488617738e-05,-4.82366756094613e-06,-3.99235308736546e-05,-2.84208335167603e-05,-2.26206469513464e-05,-2.21328706488998e-05,1.63433059246534e-06,-2.64403312885082e-05,0,7.42813353444301e-07,-7.23044827939762e-06,-2.74401353741013e-05,8.16953192945825e-06,1.53633518756057e-05,7.26710011832646e-06,9.25160388922417e-06,0.000106285372572385,0.00150872012259295,0.000147270993887262,0,0.000148512656577458,0.000132911160285835,0.000137455832302289,0.000132920219380498,0.000135280557142923,0.000141081337332014,-9.92206644165502e-06,1.54736749784149e-05,1.43080099626796e-05,2.34076986184547e-06,0,-3.19256952488171e-06,1.75623288687389e-05,-5.71982933629757e-08,-6.08642996775011e-06,2.99908487354184e-06,2.8262069779604e-05,2.5867718439961e-05,1.46330331759237e-05,3.5158156045814e-05,2.43244770817724e-05,0,4.4938619657549e-06,3.16722795530037e-05,1.39595356051286e-05,1.56782297733945e-05,2.62353738010982e-05,1.58929854392129e-05,-7.70834628698807e-06,1.7740675323824e-05,4.42097862436416e-06,4.51382019409581e-06,0,7.45173525364838e-06,9.44071220492928e-06,6.14525493966656e-06,4.42558871210662e-06,-0.000233875408321035,-3.44439859154616e-05,-3.82771372741615e-05,-2.47788466714136e-05,-6.96315307525641e-06,-2.96549357542092e-05,0,-3.69879759942991e-05,-2.7167546856327e-05,-1.1454489068125e-05,-3.51457357119746e-05,-2.08848696007771e-06,1.86396280700091e-05,-2.96221895583435e-05,-1.2763710660955e-06,-2.58119675819673e-05,5.11880728806849e-06,0,2.14310457734126e-06,2.09527060020819e-06,-0.000252413183357666,-3.73424542154265e-05,-2.41345938626749e-05,6.19125110695228e-06,-2.51543015457198e-05,-3.75488579111847e-05,-1.55842134231093e-05,1.89581457833461e-06,0
"V3_4",0,5.75876770816501e-05,0.000773771907427284,7.97382110402846e-05,4.89079075563453e-05,8.88883938128531e-05,5.97552617047834e-05,7.71431041720197e-05,0.000103844751226893,7.76218191351472e-05,1.47606938419586e-06,0,-0.000251364447184349,-3.0079021343142e-05,-8.16891388114145e-06,-2.49713065008444e-05,-1.33768510406129e-06,-2.59386463661451e-05,-2.33078209820467e-05,-5.0083456593397e-05,7.30516999259169e-07,-3.34407534262437e-06,0,3.33721645913936e-07,-3.20592834574604e-06,2.07977345256233e-05,-5.49225353994043e-06,-1.6446685837579e-05,-1.12196649731112e-05,1.53237418298505e-05,9.66365356805943e-05,0.000147270993887262,0.00152811222316087,0,0.000110662837283219,0.000172554537101951,0.000128913096603646,0.000156809831622918,0.00015320703475759,0.000152542158809358,5.3042543586224e-06,-1.3050553269844e-05,-2.43008988921318e-05,7.90126910107618e-06,0,1.84436748300092e-05,2.81876694244385e-05,1.80782767385252e-05,-8.13812149307384e-06,8.69731142139144e-06,-1.39451866031854e-05,1.02733363323195e-05,-1.14957883904874e-05,1.36582088032129e-05,1.27102886410783e-05,0,1.43258767399462e-05,1.85770858754037e-05,-3.33286482526568e-05,1.83819164079743e-05,3.73666981197065e-06,-1.4968902324427e-06,6.93430732981176e-07,1.13711232763464e-05,-1.63920898521628e-05,-3.40368034849212e-05,0,1.87863167464146e-06,-1.8300470065284e-05,3.14403008510009e-05,-9.81480190286034e-06,-1.97892525087029e-05,-0.00029539838179179,-3.08475069646583e-05,-3.44439768825683e-05,-1.89813663688463e-05,-4.59730707173751e-05,0,-3.1612283956627e-05,-4.4570830613024e-05,6.93516487587032e-07,-1.65880315983695e-05,1.60963433790739e-05,1.37039200968465e-05,-1.57470890276584e-05,-1.8165867075141e-05,6.09227644102787e-06,4.34421640681545e-06,0,6.99485801376345e-06,-1.54673837728383e-05,-5.81620015559232e-06,-0.000232635524096298,1.7457714852765e-06,-1.72079027320165e-05,-4.57822358136107e-05,-2.54358444266406e-05,-2.44448629120312e-05,-1.89469949206561e-05,0
"V4_4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V5_4",0,9.5529012016585e-05,6.37298560769738e-05,7.48132884941275e-05,0.00079618340599809,7.22469877872332e-05,8.94805230052937e-05,4.83973979463258e-05,8.50645139097855e-05,7.63098467654399e-05,2.55072098841903e-07,0,-3.15697485645781e-05,-5.7863922377102e-06,-0.000257986246540265,1.50839128550762e-06,-4.93200040821038e-05,1.78358608596924e-05,-4.13585047073746e-05,-2.96780830334848e-05,2.73055818472919e-06,6.70282422213115e-06,0,2.067315669571e-05,7.30949914378124e-05,4.03034499120962e-06,1.31185159996252e-05,-3.3188135199743e-05,2.3676981617972e-05,3.12998711178652e-05,9.88987308328681e-05,0.000148512656577458,0.000110662837283219,0,0.00153659709040692,0.000122242588632492,0.00015893393120334,0.000125701571463102,0.000144737043649996,0.000140917081776381,-8.61729702135957e-06,2.18121521681197e-05,2.81012250699814e-06,2.13499801731281e-05,0,-5.85533788360908e-06,2.03133047584224e-05,1.82215119882322e-05,-3.01570012997653e-05,1.45104328779706e-05,-6.86623789273382e-06,3.03486125185107e-05,-1.65517846558338e-05,1.27634609785065e-05,3.78521472700848e-06,0,-1.20629512870993e-05,-4.2441953336412e-06,-2.83475682336181e-05,3.88298479844258e-06,-2.69601297290004e-05,2.1114992096329e-05,-1.43810544173681e-05,-9.14533234793058e-07,-3.37051874830205e-05,-3.57438776214529e-05,0,-1.69231765675908e-05,-1.41222145699675e-06,5.90684307444781e-06,3.88238056772611e-06,-2.62268513767201e-05,-1.19633845376022e-05,-1.61115110471659e-05,-0.000303567666410337,-3.9788884647297e-05,-1.19064703252753e-05,0,-4.35788422767251e-05,-3.41764679391358e-05,2.64362663318948e-05,-1.26686552137094e-05,2.40937939557488e-05,1.06870199316486e-05,1.75588216421749e-05,-1.73540515021948e-06,3.68491028655313e-05,4.14754610879586e-05,0,1.3395436401289e-05,1.52472130433259e-06,-3.58014781838779e-05,-1.54525227273971e-06,-2.90937109319206e-05,-0.000269718005415206,-3.18642605666532e-05,-2.9118482203786e-05,-3.15986625236871e-05,-1.04563206549251e-05,0
"V6_4",0,5.82276580201447e-05,9.67622726731917e-05,6.48276627907037e-05,6.67346678794599e-05,0.000791403831553004,7.50308489881201e-05,8.93644856893138e-05,7.59656725847917e-05,7.1679871376512e-05,-3.93346901986606e-06,0,-3.8716896549252e-05,-1.974054194909e-05,-2.32151618334925e-05,-0.00025428654259572,-1.58283466716642e-05,-4.79539159875271e-06,-2.864580775242e-05,-2.74340046843173e-05,5.38394721817742e-06,-2.4979819305726e-06,0,1.44905718299888e-05,1.56806484524458e-05,7.83688315610313e-05,-1.29134902296136e-05,-6.46840189200528e-06,6.54864344361034e-06,-1.5328668514128e-05,0.000136544047282057,0.000132911160285835,0.000172554537101951,0,0.000122242588632492,0.00153337821365533,0.000140013157005388,0.000139234708364202,0.000115863217825771,0.000141956959993944,-1.8712352694426e-05,7.16338649621593e-06,-1.28664905932348e-05,-1.66066262480584e-05,0,9.21202595114525e-06,-2.86216290881728e-06,-2.51251930848798e-05,-1.41226148224596e-05,2.57620571045426e-05,-3.84528837438784e-06,1.39772930702583e-05,-1.75138817580689e-05,-2.51195986255312e-05,1.43618856548379e-06,0,-2.9942719000982e-05,-9.45531022951718e-06,7.69228903608925e-07,1.25617450503631e-05,-1.22981201801458e-05,7.5953793787199e-06,6.89911079194725e-06,-1.34540000487123e-05,1.18805184968996e-05,1.41707808538617e-05,0,-5.99862111766902e-06,-1.64114102592485e-05,6.88254359302708e-06,-1.56378425416082e-05,-2.76038770803e-05,-3.89475442512013e-05,-1.353662179673e-05,-4.23706672841687e-05,-0.000314953698330626,-4.49563415957909e-05,0,-3.06817736993633e-05,-1.16836057183051e-05,1.18515895537311e-05,-1.15153196376816e-05,1.87820806635174e-05,2.33900220884631e-05,5.02565929567965e-06,-1.02913202808128e-05,1.3792327333061e-05,1.66933145428404e-05,0,1.59014454111987e-06,-4.48208787178772e-06,-2.04585712874534e-05,-2.61449689265768e-05,-3.73744483069205e-05,-5.10835643356991e-05,-0.000283468456291403,-1.73906045448365e-05,-1.804702804042e-05,-1.83529458295387e-05,0
"V7_4",0,7.98315149066329e-05,7.94973292013096e-05,5.90897618499917e-05,0.000102484407689648,6.02113821037635e-05,0.000797800634023918,8.03555542588853e-05,8.80527429962477e-05,7.42882772789175e-05,5.13362144624512e-06,0,-2.2837986086424e-05,5.98553676538973e-06,-1.09334705661669e-05,-1.49193594640734e-05,-0.000280038899617058,-1.95381886027991e-05,-3.09026524991993e-05,-5.74060126864362e-06,-1.40236026015204e-05,1.01788211073016e-05,0,5.63433931460397e-06,-7.9879255697943e-06,8.74745396700385e-06,6.63399285841187e-05,-1.60016423448921e-05,2.18738444508793e-05,-2.89890514820181e-05,8.42311785589039e-05,0.000137455832302289,0.000128913096603646,0,0.00015893393120334,0.000140013157005388,0.00150460585164872,0.000122814269897372,0.000136890465434775,0.000130816185586003,-9.00684739734084e-06,-5.61835798919897e-06,-5.74862938531182e-06,-1.04805884510811e-05,0,8.26965027728772e-06,1.24733188937552e-05,7.99604910696438e-06,-4.93886848033841e-06,8.3154984083748e-06,1.39815457418497e-06,-1.843121497128e-05,-1.71254436481537e-05,-3.65784020514663e-06,5.44619580913018e-06,0,2.32007118690084e-05,9.23634451336469e-06,1.944031555698e-05,3.22490565442404e-07,-2.54019446078142e-05,1.08354585185819e-06,-1.00103730209307e-06,-3.38477564030639e-05,-1.01907286955931e-05,-4.39332480794719e-06,0,-2.83195268056019e-05,-1.92967667394683e-05,4.33021749557493e-06,2.4262155647031e-05,-1.0475199384133e-05,-2.79817450269857e-05,-1.9564324116789e-05,-2.46760920417691e-05,8.78333860654122e-06,-0.000300817598466862,0,-2.8599560149633e-05,4.53790608783865e-06,4.95568030352583e-06,4.79293121930609e-06,6.84390535237749e-07,7.79318915315006e-06,-5.03779992509216e-06,3.11096711694466e-08,2.59110093719956e-05,-3.34829703757739e-06,0,-1.42089545837885e-05,-7.08991855019314e-06,-1.79441893905596e-05,-1.68494756658117e-05,-3.12168475860696e-05,-3.07899516590816e-05,-4.38185699394551e-05,-0.000259046915886917,-3.11805025215226e-05,-4.77528380163143e-05,0
